center,left,right,steering,throttle,brake,speed
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_33_088.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_33_088.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_33_088.jpg,-0.7452829,0,0,11.40879
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_33_157.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_33_157.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_33_157.jpg,-0.7641509,0,0,11.3093
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_33_226.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_33_226.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_33_226.jpg,-0.7641509,0,0,11.20579
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_33_296.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_33_296.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_33_296.jpg,-0.6132075,0,0,11.14588
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_33_363.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_33_363.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_33_363.jpg,-0.4056604,0,0,11.09908
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_33_432.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_33_432.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_33_432.jpg,-0.3018868,0,0,11.02421
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_33_499.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_33_499.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_33_499.jpg,-0.2830189,0,0,10.96431
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_33_567.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_33_567.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_33_567.jpg,-0.2641509,0,0,10.88126
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_33_633.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_33_633.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_33_633.jpg,-0.2075472,0,0,10.81932
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_33_701.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_33_701.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_33_701.jpg,-0.1603774,0,0,10.75684
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_33_772.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_33_772.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_33_772.jpg,-0.1509434,0,0,10.67275
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_33_842.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_33_842.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_33_842.jpg,-0.1509434,0,0,10.60925
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_33_912.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_33_912.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_33_912.jpg,-0.1509434,0,0,10.52452
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_33_981.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_33_981.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_33_981.jpg,-0.1509434,0,0,10.46119
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_34_050.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_34_050.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_34_050.jpg,-0.1509434,0,0,10.3772
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_34_118.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_34_118.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_34_118.jpg,-0.1509434,0,0,10.3146
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_34_186.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_34_186.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_34_186.jpg,-0.1509434,0.0680784,0,10.24518
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_34_254.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_34_254.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_34_254.jpg,-0.1509434,0.2483409,0,10.30841
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_34_323.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_34_323.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_34_323.jpg,-0.1226415,0.4310826,0,10.50424
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_34_393.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_34_393.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_34_393.jpg,-0.1037736,0.4772256,0,10.91501
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_34_463.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_34_463.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_34_463.jpg,-0.09433963,0.2888163,0,11.12221
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_34_530.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_34_530.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_34_530.jpg,-0.09433963,0.05599649,0,11.21412
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_34_600.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_34_600.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_34_600.jpg,-0.09433963,0,0,11.12973
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_34_670.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_34_670.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_34_670.jpg,-0.09433963,0,0,11.04031
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_34_740.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_34_740.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_34_740.jpg,-0.09433963,0,0,10.97371
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_34_810.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_34_810.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_34_810.jpg,-0.08490566,0,0,10.8856
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_34_879.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_34_879.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_34_879.jpg,-0.05660377,0,0,10.82027
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_34_949.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_34_949.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_34_949.jpg,0.01886792,0,0,10.73136
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_35_018.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_35_018.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_35_018.jpg,0.05660377,0,0,10.66437
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_35_086.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_35_086.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_35_086.jpg,0.05660377,0,0,10.57761
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_35_154.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_35_154.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_35_154.jpg,0.05660377,0,0,10.51351
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_35_223.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_35_223.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_35_223.jpg,0.1415094,0,0,10.44704
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_35_292.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_35_292.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_35_292.jpg,0.1886793,0,0,10.35551
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_35_360.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_35_360.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_35_360.jpg,0.2358491,0,0,10.28713
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_35_428.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_35_428.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_35_428.jpg,0.3207547,0,0,10.19109
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_35_498.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_35_498.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_35_498.jpg,0.3490566,0,0,10.12036
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_35_568.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_35_568.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_35_568.jpg,0.3962264,0,0,10.02781
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_35_634.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_35_634.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_35_634.jpg,0.4433962,0,0,9.956696
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_35_701.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_35_701.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_35_701.jpg,0.5188679,0,0,9.879305
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_35_770.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_35_770.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_35_770.jpg,0.6509434,0,0,9.762588
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_35_837.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_35_837.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_35_837.jpg,0.6981132,0,0,9.672976
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_35_908.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_35_908.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_35_908.jpg,0.7547171,0,0,9.562411
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_35_974.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_35_974.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_35_974.jpg,0.8207547,0,0,9.478261
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_36_042.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_36_042.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_36_042.jpg,0.8396227,0,0,9.393579
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_36_111.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_36_111.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_36_111.jpg,0.8396227,0,0,9.298431
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_36_179.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_36_179.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_36_179.jpg,0.8584906,0.1122774,0,9.257697
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_36_249.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_36_249.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_36_249.jpg,0.8679245,0.355524,0,9.398919
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_36_316.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_36_316.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_36_316.jpg,0.8867924,0.5325776,0,9.648538
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_36_383.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_36_383.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_36_383.jpg,0.9056604,0.4494113,0,9.941208
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_36_452.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_36_452.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_36_452.jpg,0.9433962,0.2070411,0,10.14216
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_36_520.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_36_520.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_36_520.jpg,0.9622642,0.0260802,0,10.13458
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_36_590.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_36_590.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_36_590.jpg,0.990566,0,0,10.01927
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_36_659.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_36_659.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_36_659.jpg,0.990566,0,0,9.93879
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_36_730.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_36_730.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_36_730.jpg,1,0,0,9.834739
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_36_799.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_36_799.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_36_799.jpg,1,0,0,9.75684
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_36_869.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_36_869.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_36_869.jpg,1,0,0,9.655822
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_36_935.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_36_935.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_36_935.jpg,1,0,0,9.581196
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_37_006.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_37_006.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_37_006.jpg,0.9622642,0,0,9.488379
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_37_074.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_37_074.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_37_074.jpg,0.9150943,0,0,9.431971
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_37_143.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_37_143.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_37_143.jpg,0.9056604,0,0,9.374483
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_37_210.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_37_210.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_37_210.jpg,0.9056604,0,0,9.289413
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_37_277.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_37_277.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_37_277.jpg,0.9056604,0,0,9.22369
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_37_347.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_37_347.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_37_347.jpg,0.9056604,0,0,9.135727
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_37_416.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_37_416.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_37_416.jpg,0.9056604,0,0,9.070006
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_37_484.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_37_484.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_37_484.jpg,0.9056604,0,0,9.004642
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_37_551.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_37_551.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_37_551.jpg,0.9056604,0,0,8.918121
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_37_622.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_37_622.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_37_622.jpg,0.9056604,0,0,8.853708
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_37_689.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_37_689.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_37_689.jpg,0.9056604,0,0,8.768479
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_37_757.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_37_757.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_37_757.jpg,0.9056604,0,0,8.705037
C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\center_2021_03_06_17_01_37_827.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\left_2021_03_06_17_01_37_827.jpg,C:\Users\Owner\Documents\git\CarND-Behavioral-Cloning-P3\data\IMG\right_2021_03_06_17_01_37_827.jpg,0.9056604,0,0,8.62108
