center,left,right,steering,throttle,brake,speed
IMG\center_2021_03_06_17_02_36_793.jpg,IMG\left_2021_03_06_17_02_36_793.jpg,IMG\right_2021_03_06_17_02_36_793.jpg,0.5660377,0,0,12.05953
IMG\center_2021_03_06_17_02_36_862.jpg,IMG\left_2021_03_06_17_02_36_862.jpg,IMG\right_2021_03_06_17_02_36_862.jpg,0.6132075,0,0,12.18197
IMG\center_2021_03_06_17_02_36_932.jpg,IMG\left_2021_03_06_17_02_36_932.jpg,IMG\right_2021_03_06_17_02_36_932.jpg,0.6509434,0.0872553,0,11.69028
IMG\center_2021_03_06_17_02_37_001.jpg,IMG\left_2021_03_06_17_02_37_001.jpg,IMG\right_2021_03_06_17_02_37_001.jpg,0.6886792,0.2712246,0,11.31111
IMG\center_2021_03_06_17_02_37_069.jpg,IMG\left_2021_03_06_17_02_37_069.jpg,IMG\right_2021_03_06_17_02_37_069.jpg,0.6981132,0.5011818,0,11.70205
IMG\center_2021_03_06_17_02_37_137.jpg,IMG\left_2021_03_06_17_02_37_137.jpg,IMG\right_2021_03_06_17_02_37_137.jpg,0.7075471,0.6800238,0,11.93226
IMG\center_2021_03_06_17_02_37_205.jpg,IMG\left_2021_03_06_17_02_37_205.jpg,IMG\right_2021_03_06_17_02_37_205.jpg,0.7075471,0.8700534,0,12.06509
IMG\center_2021_03_06_17_02_37_273.jpg,IMG\left_2021_03_06_17_02_37_273.jpg,IMG\right_2021_03_06_17_02_37_273.jpg,0.7075471,1,0,12.79356
IMG\center_2021_03_06_17_02_37_341.jpg,IMG\left_2021_03_06_17_02_37_341.jpg,IMG\right_2021_03_06_17_02_37_341.jpg,0.7075471,1,0,13.12412
IMG\center_2021_03_06_17_02_37_411.jpg,IMG\left_2021_03_06_17_02_37_411.jpg,IMG\right_2021_03_06_17_02_37_411.jpg,0.6698113,0.8883727,0,13.84132
IMG\center_2021_03_06_17_02_37_478.jpg,IMG\left_2021_03_06_17_02_37_478.jpg,IMG\right_2021_03_06_17_02_37_478.jpg,0.6320755,0.7112335,0,14.37456
IMG\center_2021_03_06_17_02_37_545.jpg,IMG\left_2021_03_06_17_02_37_545.jpg,IMG\right_2021_03_06_17_02_37_545.jpg,0.4905661,0.4732186,0,14.69333
IMG\center_2021_03_06_17_02_37_616.jpg,IMG\left_2021_03_06_17_02_37_616.jpg,IMG\right_2021_03_06_17_02_37_616.jpg,0.3301887,0.2853872,0,14.75328
IMG\center_2021_03_06_17_02_37_684.jpg,IMG\left_2021_03_06_17_02_37_684.jpg,IMG\right_2021_03_06_17_02_37_684.jpg,0.3113208,0.1028732,0,14.92595
IMG\center_2021_03_06_17_02_37_754.jpg,IMG\left_2021_03_06_17_02_37_754.jpg,IMG\right_2021_03_06_17_02_37_754.jpg,0.254717,0,0,14.91887
IMG\center_2021_03_06_17_02_37_824.jpg,IMG\left_2021_03_06_17_02_37_824.jpg,IMG\right_2021_03_06_17_02_37_824.jpg,0.1509434,0,0,14.23419
IMG\center_2021_03_06_17_02_37_892.jpg,IMG\left_2021_03_06_17_02_37_892.jpg,IMG\right_2021_03_06_17_02_37_892.jpg,0.05660377,0.0128847,0,14.08652
IMG\center_2021_03_06_17_02_37_961.jpg,IMG\left_2021_03_06_17_02_37_961.jpg,IMG\right_2021_03_06_17_02_37_961.jpg,0.01886792,0.1863792,0,14.37132
IMG\center_2021_03_06_17_02_38_030.jpg,IMG\left_2021_03_06_17_02_38_030.jpg,IMG\right_2021_03_06_17_02_38_030.jpg,0,0.3804947,0,14.65115
IMG\center_2021_03_06_17_02_38_099.jpg,IMG\left_2021_03_06_17_02_38_099.jpg,IMG\right_2021_03_06_17_02_38_099.jpg,-0.03773585,0.1941056,0,14.45619
IMG\center_2021_03_06_17_02_38_169.jpg,IMG\left_2021_03_06_17_02_38_169.jpg,IMG\right_2021_03_06_17_02_38_169.jpg,-0.09433963,0,0,14.28611
IMG\center_2021_03_06_17_02_38_238.jpg,IMG\left_2021_03_06_17_02_38_238.jpg,IMG\right_2021_03_06_17_02_38_238.jpg,-0.09433963,0,0,14.77362
IMG\center_2021_03_06_17_02_38_307.jpg,IMG\left_2021_03_06_17_02_38_307.jpg,IMG\right_2021_03_06_17_02_38_307.jpg,-0.09433963,0,0,14.65962
IMG\center_2021_03_06_17_02_38_376.jpg,IMG\left_2021_03_06_17_02_38_376.jpg,IMG\right_2021_03_06_17_02_38_376.jpg,-0.1037736,0,0,14.00013
IMG\center_2021_03_06_17_02_38_443.jpg,IMG\left_2021_03_06_17_02_38_443.jpg,IMG\right_2021_03_06_17_02_38_443.jpg,-0.1132075,0.0970197,0,14.50083
IMG\center_2021_03_06_17_02_38_513.jpg,IMG\left_2021_03_06_17_02_38_513.jpg,IMG\right_2021_03_06_17_02_38_513.jpg,-0.1226415,0.340161,0,14.5108
IMG\center_2021_03_06_17_02_38_582.jpg,IMG\left_2021_03_06_17_02_38_582.jpg,IMG\right_2021_03_06_17_02_38_582.jpg,-0.1226415,0.4909534,0,14.3437
IMG\center_2021_03_06_17_02_38_650.jpg,IMG\left_2021_03_06_17_02_38_650.jpg,IMG\right_2021_03_06_17_02_38_650.jpg,-0.09433963,0.2502072,0,14.56996
IMG\center_2021_03_06_17_02_38_721.jpg,IMG\left_2021_03_06_17_02_38_721.jpg,IMG\right_2021_03_06_17_02_38_721.jpg,-0.04716982,0.07343668,0,15.08569
IMG\center_2021_03_06_17_02_38_791.jpg,IMG\left_2021_03_06_17_02_38_791.jpg,IMG\right_2021_03_06_17_02_38_791.jpg,0,0,0,14.99526
IMG\center_2021_03_06_17_02_38_860.jpg,IMG\left_2021_03_06_17_02_38_860.jpg,IMG\right_2021_03_06_17_02_38_860.jpg,0.05660377,0,0,14.36962
IMG\center_2021_03_06_17_02_38_930.jpg,IMG\left_2021_03_06_17_02_38_930.jpg,IMG\right_2021_03_06_17_02_38_930.jpg,0.0754717,0,0,14.24858
IMG\center_2021_03_06_17_02_38_996.jpg,IMG\left_2021_03_06_17_02_38_996.jpg,IMG\right_2021_03_06_17_02_38_996.jpg,0.0754717,0,0,14.67813
IMG\center_2021_03_06_17_02_39_064.jpg,IMG\left_2021_03_06_17_02_39_064.jpg,IMG\right_2021_03_06_17_02_39_064.jpg,0.0754717,0,0,14.11654
IMG\center_2021_03_06_17_02_39_132.jpg,IMG\left_2021_03_06_17_02_39_132.jpg,IMG\right_2021_03_06_17_02_39_132.jpg,0.02830189,0.0676824,0,13.98082
IMG\center_2021_03_06_17_02_39_201.jpg,IMG\left_2021_03_06_17_02_39_201.jpg,IMG\right_2021_03_06_17_02_39_201.jpg,0,0.2393769,0,14.47441
IMG\center_2021_03_06_17_02_39_268.jpg,IMG\left_2021_03_06_17_02_39_268.jpg,IMG\right_2021_03_06_17_02_39_268.jpg,-0.009433962,0.4849659,0,14.66419
IMG\center_2021_03_06_17_02_39_336.jpg,IMG\left_2021_03_06_17_02_39_336.jpg,IMG\right_2021_03_06_17_02_39_336.jpg,-0.009433962,0.664416,0,14.64424
IMG\center_2021_03_06_17_02_39_403.jpg,IMG\left_2021_03_06_17_02_39_403.jpg,IMG\right_2021_03_06_17_02_39_403.jpg,-0.02830189,0.5569104,0,15.26336
IMG\center_2021_03_06_17_02_39_471.jpg,IMG\left_2021_03_06_17_02_39_471.jpg,IMG\right_2021_03_06_17_02_39_471.jpg,-0.04716982,0.3193277,0,15.4736
IMG\center_2021_03_06_17_02_39_541.jpg,IMG\left_2021_03_06_17_02_39_541.jpg,IMG\right_2021_03_06_17_02_39_541.jpg,-0.04716982,0.1453703,0,15.60342
IMG\center_2021_03_06_17_02_39_611.jpg,IMG\left_2021_03_06_17_02_39_611.jpg,IMG\right_2021_03_06_17_02_39_611.jpg,-0.04716982,0,0,15.48987
IMG\center_2021_03_06_17_02_39_679.jpg,IMG\left_2021_03_06_17_02_39_679.jpg,IMG\right_2021_03_06_17_02_39_679.jpg,-0.04716982,0,0,15.31281
IMG\center_2021_03_06_17_02_39_750.jpg,IMG\left_2021_03_06_17_02_39_750.jpg,IMG\right_2021_03_06_17_02_39_750.jpg,-0.04716982,0,0,15.19306
IMG\center_2021_03_06_17_02_39_819.jpg,IMG\left_2021_03_06_17_02_39_819.jpg,IMG\right_2021_03_06_17_02_39_819.jpg,0,0,0,15.18623
IMG\center_2021_03_06_17_02_39_887.jpg,IMG\left_2021_03_06_17_02_39_887.jpg,IMG\right_2021_03_06_17_02_39_887.jpg,0.02830189,0,0,15.06896
IMG\center_2021_03_06_17_02_39_956.jpg,IMG\left_2021_03_06_17_02_39_956.jpg,IMG\right_2021_03_06_17_02_39_956.jpg,0.02830189,0,0,14.92117
IMG\center_2021_03_06_17_02_40_024.jpg,IMG\left_2021_03_06_17_02_40_024.jpg,IMG\right_2021_03_06_17_02_40_024.jpg,0.02830189,0,0,14.89777
IMG\center_2021_03_06_17_02_40_092.jpg,IMG\left_2021_03_06_17_02_40_092.jpg,IMG\right_2021_03_06_17_02_40_092.jpg,0.02830189,0.1297596,0,14.8089
IMG\center_2021_03_06_17_02_40_161.jpg,IMG\left_2021_03_06_17_02_40_161.jpg,IMG\right_2021_03_06_17_02_40_161.jpg,0.02830189,0.312363,0,14.74904
IMG\center_2021_03_06_17_02_40_230.jpg,IMG\left_2021_03_06_17_02_40_230.jpg,IMG\right_2021_03_06_17_02_40_230.jpg,0.02830189,0.2699243,0,14.96117
IMG\center_2021_03_06_17_02_40_297.jpg,IMG\left_2021_03_06_17_02_40_297.jpg,IMG\right_2021_03_06_17_02_40_297.jpg,0.02830189,0.08951928,0,15.14499
IMG\center_2021_03_06_17_02_40_367.jpg,IMG\left_2021_03_06_17_02_40_367.jpg,IMG\right_2021_03_06_17_02_40_367.jpg,0.02830189,0,0,15.035
IMG\center_2021_03_06_17_02_40_433.jpg,IMG\left_2021_03_06_17_02_40_433.jpg,IMG\right_2021_03_06_17_02_40_433.jpg,0.02830189,0,0,14.90335
IMG\center_2021_03_06_17_02_40_502.jpg,IMG\left_2021_03_06_17_02_40_502.jpg,IMG\right_2021_03_06_17_02_40_502.jpg,0.02830189,0,0,14.85883
IMG\center_2021_03_06_17_02_40_570.jpg,IMG\left_2021_03_06_17_02_40_570.jpg,IMG\right_2021_03_06_17_02_40_570.jpg,0.02830189,0,0,14.73886
IMG\center_2021_03_06_17_02_40_640.jpg,IMG\left_2021_03_06_17_02_40_640.jpg,IMG\right_2021_03_06_17_02_40_640.jpg,0.02830189,0,0,14.61654
IMG\center_2021_03_06_17_02_40_707.jpg,IMG\left_2021_03_06_17_02_40_707.jpg,IMG\right_2021_03_06_17_02_40_707.jpg,0.02830189,0.04089,0,14.49674
IMG\center_2021_03_06_17_02_40_776.jpg,IMG\left_2021_03_06_17_02_40_776.jpg,IMG\right_2021_03_06_17_02_40_776.jpg,0.02830189,0.2168409,0,14.52766
IMG\center_2021_03_06_17_02_40_845.jpg,IMG\left_2021_03_06_17_02_40_845.jpg,IMG\right_2021_03_06_17_02_40_845.jpg,0.01886792,0.4571649,0,14.75907
IMG\center_2021_03_06_17_02_40_913.jpg,IMG\left_2021_03_06_17_02_40_913.jpg,IMG\right_2021_03_06_17_02_40_913.jpg,0.01886792,0.6368454,0,15.14674
IMG\center_2021_03_06_17_02_40_983.jpg,IMG\left_2021_03_06_17_02_40_983.jpg,IMG\right_2021_03_06_17_02_40_983.jpg,0.009433962,0.4567076,0,15.22558
IMG\center_2021_03_06_17_02_41_052.jpg,IMG\left_2021_03_06_17_02_41_052.jpg,IMG\right_2021_03_06_17_02_41_052.jpg,0.009433962,0.2082653,0,15.28186
IMG\center_2021_03_06_17_02_41_122.jpg,IMG\left_2021_03_06_17_02_41_122.jpg,IMG\right_2021_03_06_17_02_41_122.jpg,0.009433962,0.03036862,0,15.79091
IMG\center_2021_03_06_17_02_41_191.jpg,IMG\left_2021_03_06_17_02_41_191.jpg,IMG\right_2021_03_06_17_02_41_191.jpg,-0.02830189,0,0,15.68022
IMG\center_2021_03_06_17_02_41_260.jpg,IMG\left_2021_03_06_17_02_41_260.jpg,IMG\right_2021_03_06_17_02_41_260.jpg,-0.04716982,0,0,15.06047
IMG\center_2021_03_06_17_02_41_330.jpg,IMG\left_2021_03_06_17_02_41_330.jpg,IMG\right_2021_03_06_17_02_41_330.jpg,-0.08490566,0,0,14.95729
IMG\center_2021_03_06_17_02_41_398.jpg,IMG\left_2021_03_06_17_02_41_398.jpg,IMG\right_2021_03_06_17_02_41_398.jpg,-0.08490566,0,0,15.38302
IMG\center_2021_03_06_17_02_41_467.jpg,IMG\left_2021_03_06_17_02_41_467.jpg,IMG\right_2021_03_06_17_02_41_467.jpg,-0.08490566,0,0,15.26083
IMG\center_2021_03_06_17_02_41_536.jpg,IMG\left_2021_03_06_17_02_41_536.jpg,IMG\right_2021_03_06_17_02_41_536.jpg,-0.08490566,0,0,14.65495
IMG\center_2021_03_06_17_02_41_603.jpg,IMG\left_2021_03_06_17_02_41_603.jpg,IMG\right_2021_03_06_17_02_41_603.jpg,-0.08490566,0,0,15.07996
IMG\center_2021_03_06_17_02_41_671.jpg,IMG\left_2021_03_06_17_02_41_671.jpg,IMG\right_2021_03_06_17_02_41_671.jpg,-0.08490566,0,0,14.96088
IMG\center_2021_03_06_17_02_41_737.jpg,IMG\left_2021_03_06_17_02_41_737.jpg,IMG\right_2021_03_06_17_02_41_737.jpg,-0.0754717,0,0,14.36318
IMG\center_2021_03_06_17_02_41_808.jpg,IMG\left_2021_03_06_17_02_41_808.jpg,IMG\right_2021_03_06_17_02_41_808.jpg,-0.05660377,0,0,14.24977
IMG\center_2021_03_06_17_02_41_877.jpg,IMG\left_2021_03_06_17_02_41_877.jpg,IMG\right_2021_03_06_17_02_41_877.jpg,0,0,0,14.67069
IMG\center_2021_03_06_17_02_41_944.jpg,IMG\left_2021_03_06_17_02_41_944.jpg,IMG\right_2021_03_06_17_02_41_944.jpg,0.08490566,0,0,14.05082
IMG\center_2021_03_06_17_02_42_012.jpg,IMG\left_2021_03_06_17_02_42_012.jpg,IMG\right_2021_03_06_17_02_42_012.jpg,0.09433963,0,0,13.90472
IMG\center_2021_03_06_17_02_42_079.jpg,IMG\left_2021_03_06_17_02_42_079.jpg,IMG\right_2021_03_06_17_02_42_079.jpg,0.09433963,0,0,14.35756
IMG\center_2021_03_06_17_02_42_147.jpg,IMG\left_2021_03_06_17_02_42_147.jpg,IMG\right_2021_03_06_17_02_42_147.jpg,0.09433963,0,0,14.25927
IMG\center_2021_03_06_17_02_42_217.jpg,IMG\left_2021_03_06_17_02_42_217.jpg,IMG\right_2021_03_06_17_02_42_217.jpg,0.09433963,0,0,13.6063
IMG\center_2021_03_06_17_02_42_286.jpg,IMG\left_2021_03_06_17_02_42_286.jpg,IMG\right_2021_03_06_17_02_42_286.jpg,0.09433963,0,0,13.48879
IMG\center_2021_03_06_17_02_42_355.jpg,IMG\left_2021_03_06_17_02_42_355.jpg,IMG\right_2021_03_06_17_02_42_355.jpg,0.09433963,0,0,13.95512
IMG\center_2021_03_06_17_02_42_425.jpg,IMG\left_2021_03_06_17_02_42_425.jpg,IMG\right_2021_03_06_17_02_42_425.jpg,0.09433963,0,0,13.28676
IMG\center_2021_03_06_17_02_42_492.jpg,IMG\left_2021_03_06_17_02_42_492.jpg,IMG\right_2021_03_06_17_02_42_492.jpg,0.09433963,0,0,13.23693
IMG\center_2021_03_06_17_02_42_560.jpg,IMG\left_2021_03_06_17_02_42_560.jpg,IMG\right_2021_03_06_17_02_42_560.jpg,0.09433963,0,0,13.62895
IMG\center_2021_03_06_17_02_42_631.jpg,IMG\left_2021_03_06_17_02_42_631.jpg,IMG\right_2021_03_06_17_02_42_631.jpg,0.09433963,0,0,13.58552
IMG\center_2021_03_06_17_02_42_701.jpg,IMG\left_2021_03_06_17_02_42_701.jpg,IMG\right_2021_03_06_17_02_42_701.jpg,0.09433963,0,0,12.98021
IMG\center_2021_03_06_17_02_42_770.jpg,IMG\left_2021_03_06_17_02_42_770.jpg,IMG\right_2021_03_06_17_02_42_770.jpg,0.09433963,0,0,12.86312
IMG\center_2021_03_06_17_02_42_839.jpg,IMG\left_2021_03_06_17_02_42_839.jpg,IMG\right_2021_03_06_17_02_42_839.jpg,0.09433963,0,0,13.25146
IMG\center_2021_03_06_17_02_42_908.jpg,IMG\left_2021_03_06_17_02_42_908.jpg,IMG\right_2021_03_06_17_02_42_908.jpg,0.09433963,0,0,13.14414
IMG\center_2021_03_06_17_02_42_977.jpg,IMG\left_2021_03_06_17_02_42_977.jpg,IMG\right_2021_03_06_17_02_42_977.jpg,0.0754717,0,0,12.50621
IMG\center_2021_03_06_17_02_43_046.jpg,IMG\left_2021_03_06_17_02_43_046.jpg,IMG\right_2021_03_06_17_02_43_046.jpg,-0.05660377,0,0,12.39792
IMG\center_2021_03_06_17_02_43_114.jpg,IMG\left_2021_03_06_17_02_43_114.jpg,IMG\right_2021_03_06_17_02_43_114.jpg,-0.08490566,0,0,12.87046
IMG\center_2021_03_06_17_02_43_181.jpg,IMG\left_2021_03_06_17_02_43_181.jpg,IMG\right_2021_03_06_17_02_43_181.jpg,-0.08490566,0,0,12.23398
IMG\center_2021_03_06_17_02_43_248.jpg,IMG\left_2021_03_06_17_02_43_248.jpg,IMG\right_2021_03_06_17_02_43_248.jpg,-0.08490566,0,0,12.12939
IMG\center_2021_03_06_17_02_43_315.jpg,IMG\left_2021_03_06_17_02_43_315.jpg,IMG\right_2021_03_06_17_02_43_315.jpg,-0.08490566,0,0,12.60557
IMG\center_2021_03_06_17_02_43_383.jpg,IMG\left_2021_03_06_17_02_43_383.jpg,IMG\right_2021_03_06_17_02_43_383.jpg,-0.08490566,0.1315572,0,12.00581
IMG\center_2021_03_06_17_02_43_451.jpg,IMG\left_2021_03_06_17_02_43_451.jpg,IMG\right_2021_03_06_17_02_43_451.jpg,-0.08490566,0.3744903,0,12.13054
IMG\center_2021_03_06_17_02_43_519.jpg,IMG\left_2021_03_06_17_02_43_519.jpg,IMG\right_2021_03_06_17_02_43_519.jpg,-0.08490566,0.5517027,0,12.78473
IMG\center_2021_03_06_17_02_43_587.jpg,IMG\left_2021_03_06_17_02_43_587.jpg,IMG\right_2021_03_06_17_02_43_587.jpg,-0.05660377,0.7921736,0,13.53535
IMG\center_2021_03_06_17_02_43_653.jpg,IMG\left_2021_03_06_17_02_43_653.jpg,IMG\right_2021_03_06_17_02_43_653.jpg,0.01886792,0.6739556,0,13.84374
IMG\center_2021_03_06_17_02_43_722.jpg,IMG\left_2021_03_06_17_02_43_722.jpg,IMG\right_2021_03_06_17_02_43_722.jpg,0.1226415,0.4979371,0,14.20142
IMG\center_2021_03_06_17_02_43_791.jpg,IMG\left_2021_03_06_17_02_43_791.jpg,IMG\right_2021_03_06_17_02_43_791.jpg,0.245283,0.2521704,0,14.47883
IMG\center_2021_03_06_17_02_43_859.jpg,IMG\left_2021_03_06_17_02_43_859.jpg,IMG\right_2021_03_06_17_02_43_859.jpg,0.2830189,0.07723498,0,14.0071
IMG\center_2021_03_06_17_02_43_927.jpg,IMG\left_2021_03_06_17_02_43_927.jpg,IMG\right_2021_03_06_17_02_43_927.jpg,0.3773585,0,0,13.65304
IMG\center_2021_03_06_17_02_43_994.jpg,IMG\left_2021_03_06_17_02_43_994.jpg,IMG\right_2021_03_06_17_02_43_994.jpg,0.3773585,0,0,13.66992
IMG\center_2021_03_06_17_02_44_064.jpg,IMG\left_2021_03_06_17_02_44_064.jpg,IMG\right_2021_03_06_17_02_44_064.jpg,0.3773585,0,0,13.36082
IMG\center_2021_03_06_17_02_44_131.jpg,IMG\left_2021_03_06_17_02_44_131.jpg,IMG\right_2021_03_06_17_02_44_131.jpg,0.3773585,0,0,12.83088
IMG\center_2021_03_06_17_02_44_201.jpg,IMG\left_2021_03_06_17_02_44_201.jpg,IMG\right_2021_03_06_17_02_44_201.jpg,0.3773585,0,0,12.39926
IMG\center_2021_03_06_17_02_44_270.jpg,IMG\left_2021_03_06_17_02_44_270.jpg,IMG\right_2021_03_06_17_02_44_270.jpg,0.3962264,0.1902732,0,11.98549
IMG\center_2021_03_06_17_02_44_337.jpg,IMG\left_2021_03_06_17_02_44_337.jpg,IMG\right_2021_03_06_17_02_44_337.jpg,0.4339623,0.3703584,0,11.65978
IMG\center_2021_03_06_17_02_44_406.jpg,IMG\left_2021_03_06_17_02_44_406.jpg,IMG\right_2021_03_06_17_02_44_406.jpg,0.4905661,0.6084514,0,11.71454
IMG\center_2021_03_06_17_02_44_473.jpg,IMG\left_2021_03_06_17_02_44_473.jpg,IMG\right_2021_03_06_17_02_44_473.jpg,0.5377358,0.7893943,0,11.61672
IMG\center_2021_03_06_17_02_44_541.jpg,IMG\left_2021_03_06_17_02_44_541.jpg,IMG\right_2021_03_06_17_02_44_541.jpg,0.5943396,0.9713337,0,11.65359
IMG\center_2021_03_06_17_02_44_610.jpg,IMG\left_2021_03_06_17_02_44_610.jpg,IMG\right_2021_03_06_17_02_44_610.jpg,0.6226415,1,0,11.89835
IMG\center_2021_03_06_17_02_44_678.jpg,IMG\left_2021_03_06_17_02_44_678.jpg,IMG\right_2021_03_06_17_02_44_678.jpg,0.6226415,1,0,11.91697
IMG\center_2021_03_06_17_02_44_748.jpg,IMG\left_2021_03_06_17_02_44_748.jpg,IMG\right_2021_03_06_17_02_44_748.jpg,0.6226415,1,0,11.83238
IMG\center_2021_03_06_17_02_44_817.jpg,IMG\left_2021_03_06_17_02_44_817.jpg,IMG\right_2021_03_06_17_02_44_817.jpg,0.6226415,1,0,11.75343
IMG\center_2021_03_06_17_02_44_887.jpg,IMG\left_2021_03_06_17_02_44_887.jpg,IMG\right_2021_03_06_17_02_44_887.jpg,0.5943396,1,0,11.84546
IMG\center_2021_03_06_17_02_44_955.jpg,IMG\left_2021_03_06_17_02_44_955.jpg,IMG\right_2021_03_06_17_02_44_955.jpg,0.509434,1,0,11.97081
IMG\center_2021_03_06_17_02_45_022.jpg,IMG\left_2021_03_06_17_02_45_022.jpg,IMG\right_2021_03_06_17_02_45_022.jpg,0.3584906,1,0,12.13403
IMG\center_2021_03_06_17_02_45_091.jpg,IMG\left_2021_03_06_17_02_45_091.jpg,IMG\right_2021_03_06_17_02_45_091.jpg,0.2735849,0.9702739,0,12.21933
IMG\center_2021_03_06_17_02_45_160.jpg,IMG\left_2021_03_06_17_02_45_160.jpg,IMG\right_2021_03_06_17_02_45_160.jpg,0.2735849,0.7860229,0,12.60707
IMG\center_2021_03_06_17_02_45_231.jpg,IMG\left_2021_03_06_17_02_45_231.jpg,IMG\right_2021_03_06_17_02_45_231.jpg,0.2641509,0.5464954,0,12.59404
IMG\center_2021_03_06_17_02_45_298.jpg,IMG\left_2021_03_06_17_02_45_298.jpg,IMG\right_2021_03_06_17_02_45_298.jpg,0.2169811,0.3635359,0,12.42657
IMG\center_2021_03_06_17_02_45_367.jpg,IMG\left_2021_03_06_17_02_45_367.jpg,IMG\right_2021_03_06_17_02_45_367.jpg,0.2264151,0.1283059,0,12.40586
IMG\center_2021_03_06_17_02_45_435.jpg,IMG\left_2021_03_06_17_02_45_435.jpg,IMG\right_2021_03_06_17_02_45_435.jpg,0.2264151,0,0,12.34588
IMG\center_2021_03_06_17_02_45_502.jpg,IMG\left_2021_03_06_17_02_45_502.jpg,IMG\right_2021_03_06_17_02_45_502.jpg,0.2264151,0.0599832,0,12.28559
IMG\center_2021_03_06_17_02_45_572.jpg,IMG\left_2021_03_06_17_02_45_572.jpg,IMG\right_2021_03_06_17_02_45_572.jpg,0.1509434,0.2967945,0,11.99985
IMG\center_2021_03_06_17_02_45_639.jpg,IMG\left_2021_03_06_17_02_45_639.jpg,IMG\right_2021_03_06_17_02_45_639.jpg,0.0754717,0.4868922,0,11.80048
IMG\center_2021_03_06_17_02_45_707.jpg,IMG\left_2021_03_06_17_02_45_707.jpg,IMG\right_2021_03_06_17_02_45_707.jpg,-0.009433962,0.7197812,0,11.99134
IMG\center_2021_03_06_17_02_45_776.jpg,IMG\left_2021_03_06_17_02_45_776.jpg,IMG\right_2021_03_06_17_02_45_776.jpg,-0.01886792,0.8985485,0,12.22748
IMG\center_2021_03_06_17_02_45_846.jpg,IMG\left_2021_03_06_17_02_45_846.jpg,IMG\right_2021_03_06_17_02_45_846.jpg,-0.05660377,1,0,12.36743
IMG\center_2021_03_06_17_02_45_912.jpg,IMG\left_2021_03_06_17_02_45_912.jpg,IMG\right_2021_03_06_17_02_45_912.jpg,-0.05660377,0.9597133,0,12.86768
IMG\center_2021_03_06_17_02_45_983.jpg,IMG\left_2021_03_06_17_02_45_983.jpg,IMG\right_2021_03_06_17_02_45_983.jpg,-0.05660377,0.7795202,0,12.9854
IMG\center_2021_03_06_17_02_46_052.jpg,IMG\left_2021_03_06_17_02_46_052.jpg,IMG\right_2021_03_06_17_02_46_052.jpg,-0.05660377,0.5320207,0,12.77778
IMG\center_2021_03_06_17_02_46_121.jpg,IMG\left_2021_03_06_17_02_46_121.jpg,IMG\right_2021_03_06_17_02_46_121.jpg,-0.05660377,0.3529433,0,13.00143
IMG\center_2021_03_06_17_02_46_191.jpg,IMG\left_2021_03_06_17_02_46_191.jpg,IMG\right_2021_03_06_17_02_46_191.jpg,-0.05660377,0.1146818,0,12.73127
IMG\center_2021_03_06_17_02_46_260.jpg,IMG\left_2021_03_06_17_02_46_260.jpg,IMG\right_2021_03_06_17_02_46_260.jpg,-0.05660377,0,0,12.08981
IMG\center_2021_03_06_17_02_46_331.jpg,IMG\left_2021_03_06_17_02_46_331.jpg,IMG\right_2021_03_06_17_02_46_331.jpg,-0.05660377,0.0331146,0,11.40683
IMG\center_2021_03_06_17_02_46_400.jpg,IMG\left_2021_03_06_17_02_46_400.jpg,IMG\right_2021_03_06_17_02_46_400.jpg,-0.05660377,0.2121096,0,11.49498
IMG\center_2021_03_06_17_02_46_468.jpg,IMG\left_2021_03_06_17_02_46_468.jpg,IMG\right_2021_03_06_17_02_46_468.jpg,-0.05660377,0.4565016,0,11.1528
IMG\center_2021_03_06_17_02_46_535.jpg,IMG\left_2021_03_06_17_02_46_535.jpg,IMG\right_2021_03_06_17_02_46_535.jpg,-0.06603774,0.6343691,0,11.10758
IMG\center_2021_03_06_17_02_46_602.jpg,IMG\left_2021_03_06_17_02_46_602.jpg,IMG\right_2021_03_06_17_02_46_602.jpg,-0.1226415,0.8086677,0,11.43385
IMG\center_2021_03_06_17_02_46_670.jpg,IMG\left_2021_03_06_17_02_46_670.jpg,IMG\right_2021_03_06_17_02_46_670.jpg,-0.1698113,0.8590674,0,11.57623
IMG\center_2021_03_06_17_02_46_739.jpg,IMG\left_2021_03_06_17_02_46_739.jpg,IMG\right_2021_03_06_17_02_46_739.jpg,-0.245283,0.6821783,0,11.48269
IMG\center_2021_03_06_17_02_46_809.jpg,IMG\left_2021_03_06_17_02_46_809.jpg,IMG\right_2021_03_06_17_02_46_809.jpg,-0.3396226,0.4437128,0,11.75284
IMG\center_2021_03_06_17_02_46_878.jpg,IMG\left_2021_03_06_17_02_46_878.jpg,IMG\right_2021_03_06_17_02_46_878.jpg,-0.3584906,0.2647478,0,11.46127
IMG\center_2021_03_06_17_02_46_946.jpg,IMG\left_2021_03_06_17_02_46_946.jpg,IMG\right_2021_03_06_17_02_46_946.jpg,-0.3584906,0.02028945,0,11.26254
IMG\center_2021_03_06_17_02_47_014.jpg,IMG\left_2021_03_06_17_02_47_014.jpg,IMG\right_2021_03_06_17_02_47_014.jpg,-0.3584906,0,0,10.96751
IMG\center_2021_03_06_17_02_47_082.jpg,IMG\left_2021_03_06_17_02_47_082.jpg,IMG\right_2021_03_06_17_02_47_082.jpg,-0.3584906,0,0,10.80779
