center,left,right,steering,throttle,brake,speed
IMG\center_2021_03_12_12_59_16_481.jpg,IMG\left_2021_03_12_12_59_16_481.jpg,IMG\right_2021_03_12_12_59_16_481.jpg,-0.09398497,0,0,20.83842
IMG\center_2021_03_12_12_59_16_552.jpg,IMG\left_2021_03_12_12_59_16_552.jpg,IMG\right_2021_03_12_12_59_16_552.jpg,-0.09398497,0,0,20.398
IMG\center_2021_03_12_12_59_16_621.jpg,IMG\left_2021_03_12_12_59_16_621.jpg,IMG\right_2021_03_12_12_59_16_621.jpg,-0.09398497,0.2357667,0,20.35722
IMG\center_2021_03_12_12_59_16_689.jpg,IMG\left_2021_03_12_12_59_16_689.jpg,IMG\right_2021_03_12_12_59_16_689.jpg,-0.09398497,0.4163952,0,20.7418
IMG\center_2021_03_12_12_59_16_759.jpg,IMG\left_2021_03_12_12_59_16_759.jpg,IMG\right_2021_03_12_12_59_16_759.jpg,-0.09398497,0.4848828,0,21.05131
IMG\center_2021_03_12_12_59_16_829.jpg,IMG\left_2021_03_12_12_59_16_829.jpg,IMG\right_2021_03_12_12_59_16_829.jpg,-0.09398497,0.3044025,0,21.005
IMG\center_2021_03_12_12_59_16_898.jpg,IMG\left_2021_03_12_12_59_16_898.jpg,IMG\right_2021_03_12_12_59_16_898.jpg,-0.09398497,0.1224519,0,21.25418
IMG\center_2021_03_12_12_59_16_967.jpg,IMG\left_2021_03_12_12_59_16_967.jpg,IMG\right_2021_03_12_12_59_16_967.jpg,-0.09398497,0,0,21.12915
IMG\center_2021_03_12_12_59_17_034.jpg,IMG\left_2021_03_12_12_59_17_034.jpg,IMG\right_2021_03_12_12_59_17_034.jpg,-0.09398497,0,0,20.69939
IMG\center_2021_03_12_12_59_17_105.jpg,IMG\left_2021_03_12_12_59_17_105.jpg,IMG\right_2021_03_12_12_59_17_105.jpg,-0.09398497,0.1659306,0,20.59273
IMG\center_2021_03_12_12_59_17_173.jpg,IMG\left_2021_03_12_12_59_17_173.jpg,IMG\right_2021_03_12_12_59_17_173.jpg,-0.09398497,0.3467166,0,20.93247
IMG\center_2021_03_12_12_59_17_245.jpg,IMG\left_2021_03_12_12_59_17_245.jpg,IMG\right_2021_03_12_12_59_17_245.jpg,-0.09398497,0.5848791,0,21.1981
IMG\center_2021_03_12_12_59_17_313.jpg,IMG\left_2021_03_12_12_59_17_313.jpg,IMG\right_2021_03_12_12_59_17_313.jpg,-0.09774436,0.4316553,0,21.27902
IMG\center_2021_03_12_12_59_17_383.jpg,IMG\left_2021_03_12_12_59_17_383.jpg,IMG\right_2021_03_12_12_59_17_383.jpg,-0.1015038,0.1890314,0,21.39038
IMG\center_2021_03_12_12_59_17_449.jpg,IMG\left_2021_03_12_12_59_17_449.jpg,IMG\right_2021_03_12_12_59_17_449.jpg,-0.1015038,0.01750854,0,21.55448
IMG\center_2021_03_12_12_59_17_521.jpg,IMG\left_2021_03_12_12_59_17_521.jpg,IMG\right_2021_03_12_12_59_17_521.jpg,-0.1015038,0,0,21.39762
IMG\center_2021_03_12_12_59_17_588.jpg,IMG\left_2021_03_12_12_59_17_588.jpg,IMG\right_2021_03_12_12_59_17_588.jpg,-0.09398497,0,0,20.97568
IMG\center_2021_03_12_12_59_17_654.jpg,IMG\left_2021_03_12_12_59_17_654.jpg,IMG\right_2021_03_12_12_59_17_654.jpg,-0.09398497,0,0,21.14602
IMG\center_2021_03_12_12_59_17_724.jpg,IMG\left_2021_03_12_12_59_17_724.jpg,IMG\right_2021_03_12_12_59_17_724.jpg,-0.09398497,0.2209896,0,21.06073
IMG\center_2021_03_12_12_59_17_793.jpg,IMG\left_2021_03_12_12_59_17_793.jpg,IMG\right_2021_03_12_12_59_17_793.jpg,-0.09398497,0.4139106,0,20.91639
IMG\center_2021_03_12_12_59_17_864.jpg,IMG\left_2021_03_12_12_59_17_864.jpg,IMG\right_2021_03_12_12_59_17_864.jpg,-0.09398497,0.4572081,0,21.26491
IMG\center_2021_03_12_12_59_17_934.jpg,IMG\left_2021_03_12_12_59_17_934.jpg,IMG\right_2021_03_12_12_59_17_934.jpg,-0.09398497,0.2639508,0,21.58689
IMG\center_2021_03_12_12_59_18_003.jpg,IMG\left_2021_03_12_12_59_18_003.jpg,IMG\right_2021_03_12_12_59_18_003.jpg,-0.09398497,0.02431981,0,21.57593
IMG\center_2021_03_12_12_59_18_074.jpg,IMG\left_2021_03_12_12_59_18_074.jpg,IMG\right_2021_03_12_12_59_18_074.jpg,-0.09398497,0.09148379,0,21.20399
IMG\center_2021_03_12_12_59_18_146.jpg,IMG\left_2021_03_12_12_59_18_146.jpg,IMG\right_2021_03_12_12_59_18_146.jpg,-0.09398497,0.336126,0,21.25227
IMG\center_2021_03_12_12_59_18_215.jpg,IMG\left_2021_03_12_12_59_18_215.jpg,IMG\right_2021_03_12_12_59_18_215.jpg,-0.09398497,0.5117864,0,21.65963
IMG\center_2021_03_12_12_59_18_284.jpg,IMG\left_2021_03_12_12_59_18_284.jpg,IMG\right_2021_03_12_12_59_18_284.jpg,-0.09398497,0.6214523,0,22.05902
IMG\center_2021_03_12_12_59_18_353.jpg,IMG\left_2021_03_12_12_59_18_353.jpg,IMG\right_2021_03_12_12_59_18_353.jpg,-0.09398497,0.4276568,0,22.19443
IMG\center_2021_03_12_12_59_18_422.jpg,IMG\left_2021_03_12_12_59_18_422.jpg,IMG\right_2021_03_12_12_59_18_422.jpg,-0.09398497,0.1903646,0,22.33052
IMG\center_2021_03_12_12_59_18_491.jpg,IMG\left_2021_03_12_12_59_18_491.jpg,IMG\right_2021_03_12_12_59_18_491.jpg,-0.09398497,0.01510851,0,22.37103
IMG\center_2021_03_12_12_59_18_561.jpg,IMG\left_2021_03_12_12_59_18_561.jpg,IMG\right_2021_03_12_12_59_18_561.jpg,-0.08646616,0,0,22.21017
IMG\center_2021_03_12_12_59_18_632.jpg,IMG\left_2021_03_12_12_59_18_632.jpg,IMG\right_2021_03_12_12_59_18_632.jpg,-0.06390978,0,0,21.90827
IMG\center_2021_03_12_12_59_18_704.jpg,IMG\left_2021_03_12_12_59_18_704.jpg,IMG\right_2021_03_12_12_59_18_704.jpg,-0.06015037,0,0,21.71647
IMG\center_2021_03_12_12_59_18_773.jpg,IMG\left_2021_03_12_12_59_18_773.jpg,IMG\right_2021_03_12_12_59_18_773.jpg,-0.06015037,0,0,21.80455
IMG\center_2021_03_12_12_59_18_845.jpg,IMG\left_2021_03_12_12_59_18_845.jpg,IMG\right_2021_03_12_12_59_18_845.jpg,-0.04511278,0,0,21.64543
IMG\center_2021_03_12_12_59_18_914.jpg,IMG\left_2021_03_12_12_59_18_914.jpg,IMG\right_2021_03_12_12_59_18_914.jpg,-0.03383459,0.173661,0,21.29681
IMG\center_2021_03_12_12_59_18_985.jpg,IMG\left_2021_03_12_12_59_18_985.jpg,IMG\right_2021_03_12_12_59_18_985.jpg,-0.03007519,0.4034973,0,21.43255
IMG\center_2021_03_12_12_59_19_056.jpg,IMG\left_2021_03_12_12_59_19_056.jpg,IMG\right_2021_03_12_12_59_19_056.jpg,-0.03007519,0.5839317,0,21.86643
IMG\center_2021_03_12_12_59_19_125.jpg,IMG\left_2021_03_12_12_59_19_125.jpg,IMG\right_2021_03_12_12_59_19_125.jpg,-0.03007519,0.568674,0,22.28576
IMG\center_2021_03_12_12_59_19_194.jpg,IMG\left_2021_03_12_12_59_19_194.jpg,IMG\right_2021_03_12_12_59_19_194.jpg,-0.03007519,0.3790314,0,22.40422
IMG\center_2021_03_12_12_59_19_264.jpg,IMG\left_2021_03_12_12_59_19_264.jpg,IMG\right_2021_03_12_12_59_19_264.jpg,-0.04135338,0.1378236,0,22.49116
IMG\center_2021_03_12_12_59_19_334.jpg,IMG\left_2021_03_12_12_59_19_334.jpg,IMG\right_2021_03_12_12_59_19_334.jpg,-0.06015037,0,0,22.46453
IMG\center_2021_03_12_12_59_19_404.jpg,IMG\left_2021_03_12_12_59_19_404.jpg,IMG\right_2021_03_12_12_59_19_404.jpg,-0.06766918,0.0637377,0,22.28976
IMG\center_2021_03_12_12_59_19_474.jpg,IMG\left_2021_03_12_12_59_19_474.jpg,IMG\right_2021_03_12_12_59_19_474.jpg,-0.07518797,0.2431365,0,22.18403
IMG\center_2021_03_12_12_59_19_544.jpg,IMG\left_2021_03_12_12_59_19_544.jpg,IMG\right_2021_03_12_12_59_19_544.jpg,-0.07518797,0.4694874,0,22.34936
IMG\center_2021_03_12_12_59_19_615.jpg,IMG\left_2021_03_12_12_59_19_615.jpg,IMG\right_2021_03_12_12_59_19_615.jpg,-0.07518797,0.3876456,0,22.62046
IMG\center_2021_03_12_12_59_19_683.jpg,IMG\left_2021_03_12_12_59_19_683.jpg,IMG\right_2021_03_12_12_59_19_683.jpg,-0.07518797,0.1351208,0,22.69228
IMG\center_2021_03_12_12_59_19_755.jpg,IMG\left_2021_03_12_12_59_19_755.jpg,IMG\right_2021_03_12_12_59_19_755.jpg,-0.07518797,0,0,22.54099
IMG\center_2021_03_12_12_59_19_822.jpg,IMG\left_2021_03_12_12_59_19_822.jpg,IMG\right_2021_03_12_12_59_19_822.jpg,-0.06390978,0,0,22.34892
IMG\center_2021_03_12_12_59_19_889.jpg,IMG\left_2021_03_12_12_59_19_889.jpg,IMG\right_2021_03_12_12_59_19_889.jpg,-0.04887218,0,0,22.29961
IMG\center_2021_03_12_12_59_19_961.jpg,IMG\left_2021_03_12_12_59_19_961.jpg,IMG\right_2021_03_12_12_59_19_961.jpg,-0.04135338,0,0,22.13488
IMG\center_2021_03_12_12_59_20_032.jpg,IMG\left_2021_03_12_12_59_20_032.jpg,IMG\right_2021_03_12_12_59_20_032.jpg,-0.04135338,0,0,21.86244
IMG\center_2021_03_12_12_59_20_103.jpg,IMG\left_2021_03_12_12_59_20_103.jpg,IMG\right_2021_03_12_12_59_20_103.jpg,-0.03759398,0.1311612,0,21.71457
IMG\center_2021_03_12_12_59_20_176.jpg,IMG\left_2021_03_12_12_59_20_176.jpg,IMG\right_2021_03_12_12_59_20_176.jpg,-0.03759398,0.2978307,0,21.8734
IMG\center_2021_03_12_12_59_20_248.jpg,IMG\left_2021_03_12_12_59_20_248.jpg,IMG\right_2021_03_12_12_59_20_248.jpg,-0.03759398,0.5468224,0,22.09799
IMG\center_2021_03_12_12_59_20_317.jpg,IMG\left_2021_03_12_12_59_20_317.jpg,IMG\right_2021_03_12_12_59_20_317.jpg,-0.03759398,0.6175876,0,22.33878
IMG\center_2021_03_12_12_59_20_384.jpg,IMG\left_2021_03_12_12_59_20_384.jpg,IMG\right_2021_03_12_12_59_20_384.jpg,-0.03759398,0.3786418,0,22.64535
IMG\center_2021_03_12_12_59_20_452.jpg,IMG\left_2021_03_12_12_59_20_452.jpg,IMG\right_2021_03_12_12_59_20_452.jpg,-0.03759398,0.1897306,0,22.7712
IMG\center_2021_03_12_12_59_20_520.jpg,IMG\left_2021_03_12_12_59_20_520.jpg,IMG\right_2021_03_12_12_59_20_520.jpg,-0.03759398,0,0,22.64997
IMG\center_2021_03_12_12_59_20_588.jpg,IMG\left_2021_03_12_12_59_20_588.jpg,IMG\right_2021_03_12_12_59_20_588.jpg,-0.03759398,0.1183575,0,22.50547
IMG\center_2021_03_12_12_59_20_655.jpg,IMG\left_2021_03_12_12_59_20_655.jpg,IMG\right_2021_03_12_12_59_20_655.jpg,-0.04135338,0.3039191,0,22.54216
IMG\center_2021_03_12_12_59_20_723.jpg,IMG\left_2021_03_12_12_59_20_723.jpg,IMG\right_2021_03_12_12_59_20_723.jpg,-0.04887218,0.5428556,0,22.75941
IMG\center_2021_03_12_12_59_20_792.jpg,IMG\left_2021_03_12_12_59_20_792.jpg,IMG\right_2021_03_12_12_59_20_792.jpg,-0.05639098,0.7144358,0,23.06513
IMG\center_2021_03_12_12_59_20_860.jpg,IMG\left_2021_03_12_12_59_20_860.jpg,IMG\right_2021_03_12_12_59_20_860.jpg,-0.06015037,0.9509207,0,23.6879
IMG\center_2021_03_12_12_59_20_927.jpg,IMG\left_2021_03_12_12_59_20_927.jpg,IMG\right_2021_03_12_12_59_20_927.jpg,-0.06766918,0.9176845,0,24.25937
IMG\center_2021_03_12_12_59_20_993.jpg,IMG\left_2021_03_12_12_59_20_993.jpg,IMG\right_2021_03_12_12_59_20_993.jpg,-0.07142857,0.7324918,0,24.71746
IMG\center_2021_03_12_12_59_21_062.jpg,IMG\left_2021_03_12_12_59_21_062.jpg,IMG\right_2021_03_12_12_59_21_062.jpg,-0.07894737,0.4931376,0,25.12415
IMG\center_2021_03_12_12_59_21_132.jpg,IMG\left_2021_03_12_12_59_21_132.jpg,IMG\right_2021_03_12_12_59_21_132.jpg,-0.08270676,0.3203769,0,25.26736
IMG\center_2021_03_12_12_59_21_204.jpg,IMG\left_2021_03_12_12_59_21_204.jpg,IMG\right_2021_03_12_12_59_21_204.jpg,-0.08646616,0.06769411,0,25.26236
IMG\center_2021_03_12_12_59_21_277.jpg,IMG\left_2021_03_12_12_59_21_277.jpg,IMG\right_2021_03_12_12_59_21_277.jpg,-0.08646616,0,0,25.12043
IMG\center_2021_03_12_12_59_21_348.jpg,IMG\left_2021_03_12_12_59_21_348.jpg,IMG\right_2021_03_12_12_59_21_348.jpg,-0.08646616,0,0,24.91758
IMG\center_2021_03_12_12_59_21_421.jpg,IMG\left_2021_03_12_12_59_21_421.jpg,IMG\right_2021_03_12_12_59_21_421.jpg,-0.08646616,0.180021,0,24.77382
IMG\center_2021_03_12_12_59_21_492.jpg,IMG\left_2021_03_12_12_59_21_492.jpg,IMG\right_2021_03_12_12_59_21_492.jpg,-0.08646616,0.3582852,0,24.81613
IMG\center_2021_03_12_12_59_21_562.jpg,IMG\left_2021_03_12_12_59_21_562.jpg,IMG\right_2021_03_12_12_59_21_562.jpg,-0.08646616,0.220383,0,24.94702
IMG\center_2021_03_12_12_59_21_630.jpg,IMG\left_2021_03_12_12_59_21_630.jpg,IMG\right_2021_03_12_12_59_21_630.jpg,-0.08270676,0.03504928,0,24.89511
IMG\center_2021_03_12_12_59_21_697.jpg,IMG\left_2021_03_12_12_59_21_697.jpg,IMG\right_2021_03_12_12_59_21_697.jpg,-0.07518797,0,0,24.74909
IMG\center_2021_03_12_12_59_21_763.jpg,IMG\left_2021_03_12_12_59_21_763.jpg,IMG\right_2021_03_12_12_59_21_763.jpg,-0.06390978,0,0,24.5499
IMG\center_2021_03_12_12_59_21_831.jpg,IMG\left_2021_03_12_12_59_21_831.jpg,IMG\right_2021_03_12_12_59_21_831.jpg,-0.05263158,0,0,24.40184
IMG\center_2021_03_12_12_59_21_903.jpg,IMG\left_2021_03_12_12_59_21_903.jpg,IMG\right_2021_03_12_12_59_21_903.jpg,-0.04135338,0.0321678,0,24.20625
IMG\center_2021_03_12_12_59_21_971.jpg,IMG\left_2021_03_12_12_59_21_971.jpg,IMG\right_2021_03_12_12_59_21_971.jpg,-0.04135338,0.2010081,0,24.14198
IMG\center_2021_03_12_12_59_22_043.jpg,IMG\left_2021_03_12_12_59_22_043.jpg,IMG\right_2021_03_12_12_59_22_043.jpg,-0.04135338,0.2167215,0,24.21794
IMG\center_2021_03_12_12_59_22_111.jpg,IMG\left_2021_03_12_12_59_22_111.jpg,IMG\right_2021_03_12_12_59_22_111.jpg,-0.04135338,0.04591413,0,24.17282
IMG\center_2021_03_12_12_59_22_180.jpg,IMG\left_2021_03_12_12_59_22_180.jpg,IMG\right_2021_03_12_12_59_22_180.jpg,-0.04135338,0,0,23.9823
IMG\center_2021_03_12_12_59_22_248.jpg,IMG\left_2021_03_12_12_59_22_248.jpg,IMG\right_2021_03_12_12_59_22_248.jpg,-0.04135338,0,0,23.83862
IMG\center_2021_03_12_12_59_22_315.jpg,IMG\left_2021_03_12_12_59_22_315.jpg,IMG\right_2021_03_12_12_59_22_315.jpg,-0.05263158,0,0,23.69408
IMG\center_2021_03_12_12_59_22_382.jpg,IMG\left_2021_03_12_12_59_22_382.jpg,IMG\right_2021_03_12_12_59_22_382.jpg,-0.06015037,0,0,23.50305
IMG\center_2021_03_12_12_59_22_453.jpg,IMG\left_2021_03_12_12_59_22_453.jpg,IMG\right_2021_03_12_12_59_22_453.jpg,-0.06390978,0,0,23.36069
IMG\center_2021_03_12_12_59_22_521.jpg,IMG\left_2021_03_12_12_59_22_521.jpg,IMG\right_2021_03_12_12_59_22_521.jpg,-0.07142857,0,0,23.17214
IMG\center_2021_03_12_12_59_22_591.jpg,IMG\left_2021_03_12_12_59_22_591.jpg,IMG\right_2021_03_12_12_59_22_591.jpg,-0.07518797,0.0964728,0,23.04488
IMG\center_2021_03_12_12_59_22_660.jpg,IMG\left_2021_03_12_12_59_22_660.jpg,IMG\right_2021_03_12_12_59_22_660.jpg,-0.07894737,0.3331959,0,23.06414
IMG\center_2021_03_12_12_59_22_729.jpg,IMG\left_2021_03_12_12_59_22_729.jpg,IMG\right_2021_03_12_12_59_22_729.jpg,-0.07894737,0.3965163,0,23.23644
IMG\center_2021_03_12_12_59_22_797.jpg,IMG\left_2021_03_12_12_59_22_797.jpg,IMG\right_2021_03_12_12_59_22_797.jpg,-0.07894737,0.2238009,0,23.31595
IMG\center_2021_03_12_12_59_22_867.jpg,IMG\left_2021_03_12_12_59_22_867.jpg,IMG\right_2021_03_12_12_59_22_867.jpg,-0.07894737,0,0,23.237
IMG\center_2021_03_12_12_59_22_936.jpg,IMG\left_2021_03_12_12_59_22_936.jpg,IMG\right_2021_03_12_12_59_22_936.jpg,-0.07894737,0,0,23.09582
IMG\center_2021_03_12_12_59_23_006.jpg,IMG\left_2021_03_12_12_59_23_006.jpg,IMG\right_2021_03_12_12_59_23_006.jpg,-0.07894737,0,0,22.9099
IMG\center_2021_03_12_12_59_23_076.jpg,IMG\left_2021_03_12_12_59_23_076.jpg,IMG\right_2021_03_12_12_59_23_076.jpg,-0.07894737,0.0511317,0,22.77136
IMG\center_2021_03_12_12_59_23_146.jpg,IMG\left_2021_03_12_12_59_23_146.jpg,IMG\right_2021_03_12_12_59_23_146.jpg,-0.08646616,0.2921442,0,22.75199
IMG\center_2021_03_12_12_59_23_217.jpg,IMG\left_2021_03_12_12_59_23_217.jpg,IMG\right_2021_03_12_12_59_23_217.jpg,-0.09022556,0.340314,0,22.89102
IMG\center_2021_03_12_12_59_23_285.jpg,IMG\left_2021_03_12_12_59_23_285.jpg,IMG\right_2021_03_12_12_59_23_285.jpg,-0.09022556,0.1019296,0,22.91529
IMG\center_2021_03_12_12_59_23_356.jpg,IMG\left_2021_03_12_12_59_23_356.jpg,IMG\right_2021_03_12_12_59_23_356.jpg,-0.09022556,0,0,22.79243
IMG\center_2021_03_12_12_59_23_425.jpg,IMG\left_2021_03_12_12_59_23_425.jpg,IMG\right_2021_03_12_12_59_23_425.jpg,-0.09022556,0,0,22.60982
IMG\center_2021_03_12_12_59_23_493.jpg,IMG\left_2021_03_12_12_59_23_493.jpg,IMG\right_2021_03_12_12_59_23_493.jpg,-0.09022556,0,0,22.47459
IMG\center_2021_03_12_12_59_23_562.jpg,IMG\left_2021_03_12_12_59_23_562.jpg,IMG\right_2021_03_12_12_59_23_562.jpg,-0.09022556,0,0,22.29339
IMG\center_2021_03_12_12_59_23_631.jpg,IMG\left_2021_03_12_12_59_23_631.jpg,IMG\right_2021_03_12_12_59_23_631.jpg,-0.09022556,0,0,22.15807
IMG\center_2021_03_12_12_59_23_699.jpg,IMG\left_2021_03_12_12_59_23_699.jpg,IMG\right_2021_03_12_12_59_23_699.jpg,-0.09022556,0.0626703,0,21.9864
IMG\center_2021_03_12_12_59_23_767.jpg,IMG\left_2021_03_12_12_59_23_767.jpg,IMG\right_2021_03_12_12_59_23_767.jpg,-0.09022556,0.2504031,0,21.96584
IMG\center_2021_03_12_12_59_23_838.jpg,IMG\left_2021_03_12_12_59_23_838.jpg,IMG\right_2021_03_12_12_59_23_838.jpg,-0.09022556,0.3278397,0,22.08251
IMG\center_2021_03_12_12_59_23_906.jpg,IMG\left_2021_03_12_12_59_23_906.jpg,IMG\right_2021_03_12_12_59_23_906.jpg,-0.09022556,0.08945157,0,22.10612
IMG\center_2021_03_12_12_59_23_972.jpg,IMG\left_2021_03_12_12_59_23_972.jpg,IMG\right_2021_03_12_12_59_23_972.jpg,-0.09022556,0,0,21.98129
IMG\center_2021_03_12_12_59_24_039.jpg,IMG\left_2021_03_12_12_59_24_039.jpg,IMG\right_2021_03_12_12_59_24_039.jpg,-0.09022556,0,0,21.80527
IMG\center_2021_03_12_12_59_24_108.jpg,IMG\left_2021_03_12_12_59_24_108.jpg,IMG\right_2021_03_12_12_59_24_108.jpg,-0.09022556,0.0323094,0,21.67668
IMG\center_2021_03_12_12_59_24_179.jpg,IMG\left_2021_03_12_12_59_24_179.jpg,IMG\right_2021_03_12_12_59_24_179.jpg,-0.09022556,0.2125314,0,21.62607
IMG\center_2021_03_12_12_59_24_250.jpg,IMG\left_2021_03_12_12_59_24_250.jpg,IMG\right_2021_03_12_12_59_24_250.jpg,-0.09022556,0.2766041,0,21.74397
IMG\center_2021_03_12_12_59_24_316.jpg,IMG\left_2021_03_12_12_59_24_316.jpg,IMG\right_2021_03_12_12_59_24_316.jpg,-0.08270676,0.09396082,0,21.74578
IMG\center_2021_03_12_12_59_24_384.jpg,IMG\left_2021_03_12_12_59_24_384.jpg,IMG\right_2021_03_12_12_59_24_384.jpg,-0.06390978,0,0,21.58751
IMG\center_2021_03_12_12_59_24_451.jpg,IMG\left_2021_03_12_12_59_24_451.jpg,IMG\right_2021_03_12_12_59_24_451.jpg,-0.05263158,0,0,21.45882
IMG\center_2021_03_12_12_59_24_520.jpg,IMG\left_2021_03_12_12_59_24_520.jpg,IMG\right_2021_03_12_12_59_24_520.jpg,-0.04135338,0,0,21.28672
IMG\center_2021_03_12_12_59_24_588.jpg,IMG\left_2021_03_12_12_59_24_588.jpg,IMG\right_2021_03_12_12_59_24_588.jpg,-0.04135338,0.1531899,0,21.19839
IMG\center_2021_03_12_12_59_24_658.jpg,IMG\left_2021_03_12_12_59_24_658.jpg,IMG\right_2021_03_12_12_59_24_658.jpg,-0.04135338,0.3334782,0,21.24931
IMG\center_2021_03_12_12_59_24_729.jpg,IMG\left_2021_03_12_12_59_24_729.jpg,IMG\right_2021_03_12_12_59_24_729.jpg,-0.03759398,0.2851926,0,21.44257
IMG\center_2021_03_12_12_59_24_799.jpg,IMG\left_2021_03_12_12_59_24_799.jpg,IMG\right_2021_03_12_12_59_24_799.jpg,-0.02631579,0.05827861,0,21.4395
IMG\center_2021_03_12_12_59_24_867.jpg,IMG\left_2021_03_12_12_59_24_867.jpg,IMG\right_2021_03_12_12_59_24_867.jpg,-0.02255639,0.0994332,0,21.33231
IMG\center_2021_03_12_12_59_24_938.jpg,IMG\left_2021_03_12_12_59_24_938.jpg,IMG\right_2021_03_12_12_59_24_938.jpg,-0.01879699,0.2831313,0,21.33496
IMG\center_2021_03_12_12_59_25_009.jpg,IMG\left_2021_03_12_12_59_25_009.jpg,IMG\right_2021_03_12_12_59_25_009.jpg,-0.01503759,0.5129989,0,21.55522
IMG\center_2021_03_12_12_59_25_078.jpg,IMG\left_2021_03_12_12_59_25_078.jpg,IMG\right_2021_03_12_12_59_25_078.jpg,-0.0112782,0.3923809,0,21.77822
IMG\center_2021_03_12_12_59_25_144.jpg,IMG\left_2021_03_12_12_59_25_144.jpg,IMG\right_2021_03_12_12_59_25_144.jpg,0.003759398,0.1571977,0,21.86528
IMG\center_2021_03_12_12_59_25_217.jpg,IMG\left_2021_03_12_12_59_25_217.jpg,IMG\right_2021_03_12_12_59_25_217.jpg,0.003759398,0.04003184,0,21.78044
IMG\center_2021_03_12_12_59_25_288.jpg,IMG\left_2021_03_12_12_59_25_288.jpg,IMG\right_2021_03_12_12_59_25_288.jpg,0.003759398,0.2844349,0,21.76094
IMG\center_2021_03_12_12_59_25_357.jpg,IMG\left_2021_03_12_12_59_25_357.jpg,IMG\right_2021_03_12_12_59_25_357.jpg,0.003759398,0.4652089,0,21.90272
IMG\center_2021_03_12_12_59_25_428.jpg,IMG\left_2021_03_12_12_59_25_428.jpg,IMG\right_2021_03_12_12_59_25_428.jpg,0.003759398,0.2562895,0,22.09764
IMG\center_2021_03_12_12_59_25_497.jpg,IMG\left_2021_03_12_12_59_25_497.jpg,IMG\right_2021_03_12_12_59_25_497.jpg,-0.007518797,0.08054315,0,22.09857
IMG\center_2021_03_12_12_59_25_568.jpg,IMG\left_2021_03_12_12_59_25_568.jpg,IMG\right_2021_03_12_12_59_25_568.jpg,-0.01503759,0,0,21.93088
IMG\center_2021_03_12_12_59_25_636.jpg,IMG\left_2021_03_12_12_59_25_636.jpg,IMG\right_2021_03_12_12_59_25_636.jpg,-0.03007519,0,0,21.79722
IMG\center_2021_03_12_12_59_25_705.jpg,IMG\left_2021_03_12_12_59_25_705.jpg,IMG\right_2021_03_12_12_59_25_705.jpg,-0.04135338,0.2387298,0,21.73985
IMG\center_2021_03_12_12_59_25_774.jpg,IMG\left_2021_03_12_12_59_25_774.jpg,IMG\right_2021_03_12_12_59_25_774.jpg,-0.04135338,0.4301406,0,21.84371
IMG\center_2021_03_12_12_59_25_845.jpg,IMG\left_2021_03_12_12_59_25_845.jpg,IMG\right_2021_03_12_12_59_25_845.jpg,-0.04135338,0.3623544,0,22.10027
IMG\center_2021_03_12_12_59_25_915.jpg,IMG\left_2021_03_12_12_59_25_915.jpg,IMG\right_2021_03_12_12_59_25_915.jpg,-0.04135338,0.169818,0,22.17602
IMG\center_2021_03_12_12_59_25_985.jpg,IMG\left_2021_03_12_12_59_25_985.jpg,IMG\right_2021_03_12_12_59_25_985.jpg,-0.04135338,0,0,22.05642
IMG\center_2021_03_12_12_59_26_055.jpg,IMG\left_2021_03_12_12_59_26_055.jpg,IMG\right_2021_03_12_12_59_26_055.jpg,-0.04135338,0,0,21.91784
IMG\center_2021_03_12_12_59_26_126.jpg,IMG\left_2021_03_12_12_59_26_126.jpg,IMG\right_2021_03_12_12_59_26_126.jpg,-0.04135338,0,0,21.74221
IMG\center_2021_03_12_12_59_26_197.jpg,IMG\left_2021_03_12_12_59_26_197.jpg,IMG\right_2021_03_12_12_59_26_197.jpg,-0.04135338,0,0,21.61426
IMG\center_2021_03_12_12_59_26_268.jpg,IMG\left_2021_03_12_12_59_26_268.jpg,IMG\right_2021_03_12_12_59_26_268.jpg,-0.03759398,0,0,21.4402
IMG\center_2021_03_12_12_59_26_338.jpg,IMG\left_2021_03_12_12_59_26_338.jpg,IMG\right_2021_03_12_12_59_26_338.jpg,-0.03759398,0,0,21.30866
IMG\center_2021_03_12_12_59_26_406.jpg,IMG\left_2021_03_12_12_59_26_406.jpg,IMG\right_2021_03_12_12_59_26_406.jpg,-0.03383459,0,0,21.13753
IMG\center_2021_03_12_12_59_26_475.jpg,IMG\left_2021_03_12_12_59_26_475.jpg,IMG\right_2021_03_12_12_59_26_475.jpg,-0.03383459,0.1592109,0,21.06414
IMG\center_2021_03_12_12_59_26_543.jpg,IMG\left_2021_03_12_12_59_26_543.jpg,IMG\right_2021_03_12_12_59_26_543.jpg,-0.03383459,0.4121593,0,21.17012
IMG\center_2021_03_12_12_59_26_612.jpg,IMG\left_2021_03_12_12_59_26_612.jpg,IMG\right_2021_03_12_12_59_26_612.jpg,-0.03383459,0.3038209,0,21.32536
IMG\center_2021_03_12_12_59_26_684.jpg,IMG\left_2021_03_12_12_59_26_684.jpg,IMG\right_2021_03_12_12_59_26_684.jpg,-0.04887218,0.05620663,0,21.33148
IMG\center_2021_03_12_12_59_26_755.jpg,IMG\left_2021_03_12_12_59_26_755.jpg,IMG\right_2021_03_12_12_59_26_755.jpg,-0.05639098,0.0496554,0,21.21763
